hourOfDay,dayOfWeek,bayOccupied,recentAvgCurrent,sessionElapsedMin,historicalArrivalRate,arrivedWithinWindow,actualDurationMin
6,3,1,19.01,86.8,0.2,0,260.9
1,2,0,0.0,0.0,0.05,0,0.0
3,6,0,0.0,0.0,0.05,0,0.0
15,1,0,0.0,0.0,0.3,0,0.0
18,1,0,0.0,0.0,0.6,1,0.0
18,3,0,0.0,0.0,0.6,1,0.0
9,4,1,17.95,13.1,0.65,1,444.8
5,1,1,17.75,116.2,0.05,0,195.1
4,6,0,0.0,0.0,0.05,0,0.0
1,4,0,0.0,0.0,0.05,0,0.0
14,5,0,0.0,0.0,0.3,0,0.0
12,2,1,20.71,32.5,0.3,0,505.3
22,6,0,0.0,0.0,0.2,1,0.0
19,5,0,0.0,0.0,0.6,1,0.0
18,6,0,0.0,0.0,0.5,1,0.0
22,3,0,0.0,0.0,0.2,0,0.0
2,1,0,0.0,0.0,0.05,0,0.0
23,4,1,9.31,10.3,0.2,0,477.3
19,1,0,0.0,0.0,0.6,1,0.0
22,5,1,15.53,24.7,0.2,0,174.6
2,3,0,0.0,0.0,0.05,1,0.0
5,0,0,0.0,0.0,0.05,0,0.0
16,2,1,20.13,7.2,0.3,0,501.2
2,0,0,0.0,0.0,0.05,0,0.0
18,2,0,0.0,0.0,0.6,0,0.0
11,0,1,15.92,24.9,0.3,0,883.5
3,5,0,0.0,0.0,0.05,0,0.0
23,3,0,0.0,0.0,0.2,1,0.0
2,5,0,0.0,0.0,0.05,0,0.0
23,3,0,0.0,0.0,0.2,0,0.0
9,2,1,13.9,52.5,0.65,1,570.1
14,2,0,0.0,0.0,0.3,1,0.0
1,3,0,0.0,0.0,0.05,0,0.0
13,3,1,20.58,92.9,0.3,0,200.9
15,6,1,24.96,66.7,0.3,1,184.2
9,1,1,16.48,34.8,0.65,1,343.4
6,0,1,15.16,15.2,0.2,1,156.9
12,5,0,0.0,0.0,0.3,1,0.0
10,0,0,0.0,0.0,0.55,0,0.0
17,4,0,0.0,0.0,0.3,1,0.0
23,4,0,0.0,0.0,0.2,0,0.0
14,0,0,0.0,0.0,0.3,0,0.0
14,5,0,0.0,0.0,0.3,0,0.0
5,5,0,0.0,0.0,0.05,0,0.0
14,6,0,0.0,0.0,0.3,0,0.0
0,2,0,0.0,0.0,0.05,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
14,5,0,0.0,0.0,0.3,1,0.0
19,5,1,21.74,9.4,0.6,0,439.1
16,4,1,17.14,11.2,0.3,0,154.7
4,5,0,0.0,0.0,0.05,0,0.0
23,0,0,0.0,0.0,0.2,0,0.0
2,0,0,0.0,0.0,0.05,0,0.0
3,2,0,0.0,0.0,0.05,0,0.0
1,2,0,0.0,0.0,0.05,0,0.0
4,4,0,0.0,0.0,0.05,0,0.0
9,5,0,0.0,0.0,0.65,1,0.0
23,3,1,12.75,3.7,0.2,1,713.3
17,5,1,12.92,4.5,0.3,1,681.4
22,4,1,12.52,171.2,0.2,0,173.6
6,4,0,0.0,0.0,0.2,0,0.0
9,2,0,0.0,0.0,0.65,0,0.0
17,4,0,0.0,0.0,0.3,0,0.0
18,0,0,0.0,0.0,0.5,0,0.0
9,5,1,15.92,65.9,0.65,0,257.6
4,2,0,0.0,0.0,0.05,0,0.0
9,6,1,16.33,44.6,0.55,0,235.9
1,2,0,0.0,0.0,0.05,1,0.0
14,3,0,0.0,0.0,0.3,1,0.0
13,4,1,17.89,15.5,0.3,0,723.7
18,5,0,0.0,0.0,0.6,1,0.0
3,1,0,0.0,0.0,0.05,0,0.0
3,0,0,0.0,0.0,0.05,0,0.0
20,6,1,15.86,30.3,0.5,0,666.0
22,3,0,0.0,0.0,0.2,0,0.0
0,1,0,0.0,0.0,0.05,0,0.0
18,0,1,13.89,175.2,0.5,1,7.1
18,6,1,11.34,54.0,0.5,0,768.0
10,1,1,16.41,41.3,0.65,1,374.4
1,5,0,0.0,0.0,0.05,0,0.0
4,6,0,0.0,0.0,0.05,0,0.0
22,4,0,0.0,0.0,0.2,1,0.0
11,2,1,17.51,37.9,0.3,1,223.9
0,2,0,0.0,0.0,0.05,0,0.0
21,2,1,24.48,28.2,0.6,0,257.3
9,5,1,15.83,27.4,0.65,0,451.6
15,3,0,0.0,0.0,0.3,0,0.0
22,2,1,14.66,148.5,0.2,0,332.9
4,4,0,0.0,0.0,0.05,0,0.0
2,1,0,0.0,0.0,0.05,0,0.0
1,2,0,0.0,0.0,0.05,0,0.0
12,6,1,12.99,5.2,0.3,0,344.5
15,6,1,20.71,2.2,0.3,0,452.9
5,4,1,8.99,1.6,0.05,0,289.7
5,0,0,0.0,0.0,0.05,0,0.0
10,0,1,20.52,112.1,0.55,1,31.0
10,0,1,15.47,12.3,0.55,1,240.0
15,2,0,0.0,0.0,0.3,1,0.0
0,4,0,0.0,0.0,0.05,0,0.0
8,2,1,12.89,46.8,0.65,1,772.0
19,0,0,0.0,0.0,0.5,1,0.0
0,1,0,0.0,0.0,0.05,0,0.0
4,4,1,19.39,103.2,0.05,0,448.9
21,6,1,19.19,0.4,0.5,1,513.4
20,6,0,0.0,0.0,0.5,1,0.0
18,6,1,16.66,5.7,0.5,1,802.8
20,6,1,13.03,1.2,0.5,1,333.6
11,5,0,0.0,0.0,0.3,1,0.0
17,6,1,16.48,3.5,0.3,0,463.5
9,6,1,16.87,129.9,0.55,1,555.2
13,5,1,8.84,19.4,0.3,1,1352.1
2,3,0,0.0,0.0,0.05,0,0.0
18,1,1,20.03,17.4,0.6,1,242.2
13,1,1,20.96,26.8,0.3,1,217.5
14,3,1,16.77,9.6,0.3,0,180.1
4,4,0,0.0,0.0,0.05,0,0.0
21,4,1,16.75,28.2,0.6,0,304.5
18,3,1,15.22,102.1,0.6,1,630.6
0,5,0,0.0,0.0,0.05,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
14,3,0,0.0,0.0,0.3,1,0.0
18,1,1,15.23,9.3,0.6,0,175.4
12,0,1,10.64,1.9,0.3,0,257.4
15,3,0,0.0,0.0,0.3,0,0.0
12,0,0,0.0,0.0,0.3,0,0.0
12,1,1,18.18,16.3,0.3,0,285.3
18,5,1,8.93,30.0,0.6,0,840.4
21,2,0,0.0,0.0,0.6,1,0.0
10,4,1,19.79,6.8,0.65,0,660.0
6,1,0,0.0,0.0,0.2,1,0.0
12,3,0,0.0,0.0,0.3,0,0.0
13,5,1,6.0,64.0,0.3,0,1707.4
15,5,0,0.0,0.0,0.3,0,0.0
5,3,0,0.0,0.0,0.05,0,0.0
8,2,1,15.87,40.2,0.65,1,840.3
18,1,1,17.84,63.6,0.6,0,211.2
1,1,0,0.0,0.0,0.05,0,0.0
19,4,1,8.24,3.2,0.6,1,855.9
23,4,1,14.88,76.0,0.2,0,133.3
11,1,0,0.0,0.0,0.3,1,0.0
20,6,1,14.62,4.5,0.5,0,596.2
3,2,0,0.0,0.0,0.05,0,0.0
19,0,1,19.4,6.2,0.5,0,450.0
10,2,1,10.0,43.1,0.65,0,1150.4
21,6,1,16.92,19.8,0.5,0,669.6
12,0,1,11.5,141.7,0.3,1,1087.1
10,4,1,16.3,23.8,0.65,1,272.6
6,0,0,0.0,0.0,0.2,0,0.0
16,0,0,0.0,0.0,0.3,1,0.0
20,0,1,17.86,17.0,0.5,0,456.3
21,4,1,21.9,10.5,0.6,1,119.1
2,6,0,0.0,0.0,0.05,0,0.0
6,1,0,0.0,0.0,0.2,1,0.0
23,3,0,0.0,0.0,0.2,0,0.0
19,5,0,0.0,0.0,0.6,1,0.0
12,0,0,0.0,0.0,0.3,0,0.0
10,1,0,0.0,0.0,0.65,1,0.0
22,2,0,0.0,0.0,0.2,1,0.0
18,0,1,14.16,31.2,0.5,0,334.7
13,2,0,0.0,0.0,0.3,0,0.0
8,0,0,0.0,0.0,0.55,1,0.0
0,0,0,0.0,0.0,0.05,0,0.0
23,2,1,11.75,88.4,0.2,0,383.4
21,6,1,18.85,3.0,0.5,0,153.0
17,1,1,18.32,25.1,0.3,1,552.9
14,4,0,0.0,0.0,0.3,1,0.0
7,5,1,22.57,12.3,0.2,0,413.6
22,2,0,0.0,0.0,0.2,0,0.0
19,1,1,11.52,21.4,0.6,0,218.0
3,6,0,0.0,0.0,0.05,0,0.0
15,4,0,0.0,0.0,0.3,1,0.0
17,4,0,0.0,0.0,0.3,0,0.0
0,6,0,0.0,0.0,0.05,0,0.0
5,0,1,18.45,30.5,0.05,0,148.5
1,3,0,0.0,0.0,0.05,0,0.0
14,1,0,0.0,0.0,0.3,1,0.0
10,2,1,19.59,25.1,0.65,1,60.1
18,6,0,0.0,0.0,0.5,0,0.0
3,1,0,0.0,0.0,0.05,0,0.0
2,6,0,0.0,0.0,0.05,0,0.0
4,2,0,0.0,0.0,0.05,0,0.0
12,1,0,0.0,0.0,0.3,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
7,6,1,20.01,18.7,0.2,0,364.4
15,6,1,12.39,64.5,0.3,0,513.4
6,3,0,0.0,0.0,0.2,0,0.0
16,1,0,0.0,0.0,0.3,0,0.0
20,2,1,23.08,42.7,0.6,0,77.7
22,4,0,0.0,0.0,0.2,0,0.0
8,4,1,7.94,156.7,0.65,1,673.9
14,4,0,0.0,0.0,0.3,0,0.0
22,4,1,15.87,19.0,0.2,0,435.1
11,6,0,0.0,0.0,0.3,0,0.0
17,2,0,0.0,0.0,0.3,0,0.0
17,2,1,10.58,17.5,0.3,0,898.8
9,4,1,16.04,190.4,0.65,1,0.0
22,6,0,0.0,0.0,0.2,0,0.0
1,4,0,0.0,0.0,0.05,0,0.0
21,1,1,11.34,86.1,0.6,0,55.8
14,4,0,0.0,0.0,0.3,1,0.0
18,2,1,14.0,35.3,0.6,0,457.5
14,3,1,16.9,3.8,0.3,1,378.5
22,2,0,0.0,0.0,0.2,0,0.0
0,0,0,0.0,0.0,0.05,0,0.0
13,3,0,0.0,0.0,0.3,1,0.0
18,2,1,8.03,22.3,0.6,1,685.3
20,6,1,13.17,14.9,0.5,0,251.6
6,2,0,0.0,0.0,0.2,0,0.0
16,2,1,14.49,2.9,0.3,0,703.4
4,3,1,17.95,58.5,0.05,0,433.8
12,5,0,0.0,0.0,0.3,0,0.0
21,2,1,15.92,33.4,0.6,0,71.8
0,1,0,0.0,0.0,0.05,0,0.0
8,4,1,13.15,41.0,0.65,1,911.3
15,2,0,0.0,0.0,0.3,0,0.0
5,2,0,0.0,0.0,0.05,0,0.0
12,0,0,0.0,0.0,0.3,1,0.0
17,3,0,0.0,0.0,0.3,0,0.0
5,0,0,0.0,0.0,0.05,0,0.0
14,1,0,0.0,0.0,0.3,0,0.0
1,1,0,0.0,0.0,0.05,0,0.0
7,0,0,0.0,0.0,0.2,1,0.0
15,3,0,0.0,0.0,0.3,1,0.0
21,6,0,0.0,0.0,0.5,1,0.0
12,2,1,6.47,29.6,0.3,0,1723.4
18,5,1,11.59,40.2,0.6,0,1134.5
9,6,1,14.1,29.8,0.55,1,154.4
15,6,0,0.0,0.0,0.3,0,0.0
23,1,0,0.0,0.0,0.2,0,0.0
19,3,0,0.0,0.0,0.6,1,0.0
11,4,0,0.0,0.0,0.3,0,0.0
2,3,0,0.0,0.0,0.05,0,0.0
18,4,1,13.34,2.6,0.6,0,364.0
16,0,0,0.0,0.0,0.3,0,0.0
22,4,0,0.0,0.0,0.2,0,0.0
12,6,0,0.0,0.0,0.3,1,0.0
13,0,0,0.0,0.0,0.3,0,0.0
1,2,0,0.0,0.0,0.05,0,0.0
7,4,0,0.0,0.0,0.2,0,0.0
15,5,0,0.0,0.0,0.3,1,0.0
14,0,0,0.0,0.0,0.3,0,0.0
7,4,0,0.0,0.0,0.2,0,0.0
19,6,1,13.44,186.8,0.5,0,3.5
9,1,1,20.36,10.2,0.65,1,181.0
17,1,0,0.0,0.0,0.3,1,0.0
0,6,0,0.0,0.0,0.05,1,0.0
14,1,0,0.0,0.0,0.3,1,0.0
22,1,1,18.91,51.7,0.2,0,533.3
3,2,0,0.0,0.0,0.05,0,0.0
13,2,0,0.0,0.0,0.3,0,0.0
14,4,1,16.4,6.4,0.3,0,490.1
7,1,0,0.0,0.0,0.2,0,0.0
8,5,1,13.57,49.7,0.65,0,695.7
10,4,0,0.0,0.0,0.65,1,0.0
9,1,0,0.0,0.0,0.65,1,0.0
16,2,1,10.1,18.9,0.3,0,572.7
4,4,0,0.0,0.0,0.05,0,0.0
22,1,0,0.0,0.0,0.2,0,0.0
1,4,0,0.0,0.0,0.05,0,0.0
6,6,1,14.6,2.9,0.2,0,152.3
15,4,0,0.0,0.0,0.3,1,0.0
7,6,0,0.0,0.0,0.2,0,0.0
14,2,0,0.0,0.0,0.3,0,0.0
7,3,0,0.0,0.0,0.2,1,0.0
15,1,0,0.0,0.0,0.3,1,0.0
14,0,0,0.0,0.0,0.3,1,0.0
19,5,0,0.0,0.0,0.6,1,0.0
12,5,0,0.0,0.0,0.3,1,0.0
13,3,0,0.0,0.0,0.3,0,0.0
9,6,1,19.61,81.3,0.55,1,163.6
19,3,0,0.0,0.0,0.6,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
1,0,0,0.0,0.0,0.05,0,0.0
16,5,0,0.0,0.0,0.3,1,0.0
8,4,1,9.93,23.2,0.65,1,646.3
22,1,0,0.0,0.0,0.2,0,0.0
5,2,0,0.0,0.0,0.05,0,0.0
17,4,1,16.9,43.3,0.3,0,578.4
19,5,1,10.7,31.3,0.6,1,855.9
3,3,0,0.0,0.0,0.05,0,0.0
20,5,0,0.0,0.0,0.6,1,0.0
23,1,0,0.0,0.0,0.2,0,0.0
16,0,0,0.0,0.0,0.3,0,0.0
6,6,0,0.0,0.0,0.2,0,0.0
10,6,0,0.0,0.0,0.55,1,0.0
15,2,1,24.42,20.0,0.3,0,241.4
21,4,1,20.57,202.0,0.6,0,172.5
20,0,0,0.0,0.0,0.5,1,0.0
4,0,0,0.0,0.0,0.05,0,0.0
16,2,0,0.0,0.0,0.3,1,0.0
20,4,1,14.63,11.9,0.6,1,127.8
18,6,1,21.74,9.7,0.5,1,230.6
19,3,0,0.0,0.0,0.6,1,0.0
23,0,0,0.0,0.0,0.2,1,0.0
3,3,0,0.0,0.0,0.05,0,0.0
14,1,0,0.0,0.0,0.3,1,0.0
2,3,0,0.0,0.0,0.05,0,0.0
12,3,0,0.0,0.0,0.3,0,0.0
15,3,0,0.0,0.0,0.3,1,0.0
23,5,0,0.0,0.0,0.2,1,0.0
21,3,1,13.22,47.5,0.6,1,819.9
3,5,1,22.67,3.2,0.05,0,270.8
19,6,1,17.22,49.9,0.5,0,286.9
23,5,0,0.0,0.0,0.2,0,0.0
7,6,0,0.0,0.0,0.2,0,0.0
13,1,0,0.0,0.0,0.3,1,0.0
15,2,1,13.79,31.4,0.3,0,437.8
3,4,0,0.0,0.0,0.05,0,0.0
3,2,0,0.0,0.0,0.05,0,0.0
15,6,0,0.0,0.0,0.3,0,0.0
0,0,0,0.0,0.0,0.05,0,0.0
6,4,0,0.0,0.0,0.2,1,0.0
3,6,0,0.0,0.0,0.05,0,0.0
5,6,0,0.0,0.0,0.05,0,0.0
11,5,1,15.16,34.6,0.3,1,622.1
8,4,1,22.92,25.4,0.65,0,225.3
16,4,0,0.0,0.0,0.3,1,0.0
1,1,0,0.0,0.0,0.05,0,0.0
5,0,0,0.0,0.0,0.05,0,0.0
20,5,0,0.0,0.0,0.6,1,0.0
0,6,0,0.0,0.0,0.05,0,0.0
4,6,0,0.0,0.0,0.05,0,0.0
2,3,0,0.0,0.0,0.05,0,0.0
5,4,0,0.0,0.0,0.05,0,0.0
11,1,0,0.0,0.0,0.3,1,0.0
21,4,1,10.04,114.1,0.6,1,831.3
2,2,0,0.0,0.0,0.05,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
18,5,1,23.5,90.9,0.6,0,109.5
13,6,0,0.0,0.0,0.3,1,0.0
1,1,0,0.0,0.0,0.05,0,0.0
0,6,0,0.0,0.0,0.05,0,0.0
9,2,0,0.0,0.0,0.65,1,0.0
10,2,1,16.42,51.7,0.65,1,146.6
23,6,0,0.0,0.0,0.2,0,0.0
1,6,1,18.49,7.8,0.05,0,378.4
6,3,0,0.0,0.0,0.2,0,0.0
3,2,0,0.0,0.0,0.05,1,0.0
2,3,0,0.0,0.0,0.05,1,0.0
15,2,0,0.0,0.0,0.3,1,0.0
0,5,0,0.0,0.0,0.05,0,0.0
20,3,1,22.55,53.0,0.6,0,455.5
0,0,0,0.0,0.0,0.05,0,0.0
20,3,1,15.52,120.8,0.6,1,172.5
7,3,1,14.6,12.6,0.2,0,727.0
14,1,1,22.21,45.9,0.3,0,373.2
11,4,0,0.0,0.0,0.3,1,0.0
14,6,0,0.0,0.0,0.3,1,0.0
22,4,1,9.32,33.6,0.2,0,1379.3
5,2,0,0.0,0.0,0.05,0,0.0
2,3,1,18.86,11.0,0.05,0,129.4
20,4,1,17.24,5.3,0.6,1,435.4
16,3,0,0.0,0.0,0.3,0,0.0
6,0,0,0.0,0.0,0.2,0,0.0
7,5,0,0.0,0.0,0.2,1,0.0
9,6,1,19.17,1.3,0.55,1,477.1
14,0,0,0.0,0.0,0.3,1,0.0
7,0,0,0.0,0.0,0.2,0,0.0
17,1,1,13.71,54.9,0.3,0,127.4
18,3,1,17.87,25.3,0.6,1,270.1
7,5,0,0.0,0.0,0.2,0,0.0
17,2,1,15.73,2.2,0.3,0,627.3
18,0,0,0.0,0.0,0.5,1,0.0
6,6,0,0.0,0.0,0.2,0,0.0
15,2,1,16.31,33.4,0.3,1,416.0
15,6,1,22.18,65.9,0.3,0,215.3
10,5,0,0.0,0.0,0.65,0,0.0
2,5,0,0.0,0.0,0.05,0,0.0
22,5,1,10.36,0.4,0.2,0,744.6
22,4,1,14.08,35.6,0.2,0,906.6
10,0,1,13.91,33.6,0.55,0,286.2
8,6,0,0.0,0.0,0.55,1,0.0
11,3,1,10.2,105.8,0.3,0,1317.6
10,6,0,0.0,0.0,0.55,1,0.0
19,1,0,0.0,0.0,0.6,0,0.0
5,6,0,0.0,0.0,0.05,0,0.0
18,1,0,0.0,0.0,0.6,0,0.0
14,5,0,0.0,0.0,0.3,1,0.0
15,0,0,0.0,0.0,0.3,1,0.0
2,5,0,0.0,0.0,0.05,0,0.0
20,5,0,0.0,0.0,0.6,0,0.0
17,0,0,0.0,0.0,0.3,1,0.0
4,5,0,0.0,0.0,0.05,0,0.0
15,6,1,19.27,7.6,0.3,1,565.6
2,5,0,0.0,0.0,0.05,0,0.0
23,5,0,0.0,0.0,0.2,1,0.0
3,6,0,0.0,0.0,0.05,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
0,1,0,0.0,0.0,0.05,0,0.0
20,5,1,18.64,164.8,0.6,0,139.4
3,0,0,0.0,0.0,0.05,0,0.0
19,3,0,0.0,0.0,0.6,1,0.0
14,6,0,0.0,0.0,0.3,1,0.0
3,0,0,0.0,0.0,0.05,0,0.0
19,4,1,11.06,19.3,0.6,0,442.4
14,5,1,11.04,8.5,0.3,1,429.5
13,2,0,0.0,0.0,0.3,0,0.0
3,1,1,24.15,100.4,0.05,0,164.9
17,6,1,19.01,45.8,0.3,0,608.2
1,5,0,0.0,0.0,0.05,1,0.0
23,6,0,0.0,0.0,0.2,0,0.0
5,2,0,0.0,0.0,0.05,1,0.0
13,4,0,0.0,0.0,0.3,0,0.0
7,1,1,24.88,43.8,0.2,0,423.4
0,3,0,0.0,0.0,0.05,0,0.0
13,6,0,0.0,0.0,0.3,1,0.0
0,2,1,15.3,89.0,0.05,0,401.2
7,4,0,0.0,0.0,0.2,0,0.0
14,4,1,19.2,48.0,0.3,0,201.4
15,0,0,0.0,0.0,0.3,0,0.0
11,5,0,0.0,0.0,0.3,0,0.0
0,0,0,0.0,0.0,0.05,0,0.0
9,1,0,0.0,0.0,0.65,1,0.0
9,0,1,18.14,51.9,0.55,0,164.6
13,1,0,0.0,0.0,0.3,1,0.0
6,6,0,0.0,0.0,0.2,0,0.0
21,6,1,14.52,2.3,0.5,0,446.7
17,1,0,0.0,0.0,0.3,0,0.0
12,6,0,0.0,0.0,0.3,0,0.0
11,3,1,15.5,89.9,0.3,1,299.6
5,6,0,0.0,0.0,0.05,0,0.0
7,0,0,0.0,0.0,0.2,0,0.0
18,0,1,19.58,53.6,0.5,1,347.9
21,2,1,18.1,25.9,0.6,0,436.3
21,0,1,10.97,29.2,0.5,1,189.8
11,6,0,0.0,0.0,0.3,0,0.0
22,6,0,0.0,0.0,0.2,0,0.0
22,4,1,16.73,67.3,0.2,0,379.1
16,1,0,0.0,0.0,0.3,1,0.0
12,0,0,0.0,0.0,0.3,1,0.0
17,0,1,13.86,9.5,0.3,0,832.9
18,2,1,11.97,9.5,0.6,1,537.6
7,6,0,0.0,0.0,0.2,1,0.0
20,4,0,0.0,0.0,0.6,0,0.0
21,2,1,11.1,97.7,0.6,1,838.8
8,5,1,18.7,67.8,0.65,1,51.5
16,5,0,0.0,0.0,0.3,1,0.0
14,3,1,14.76,214.1,0.3,0,61.8
3,4,0,0.0,0.0,0.05,0,0.0
18,3,1,16.59,4.1,0.6,1,220.1
10,1,1,20.01,7.4,0.65,1,322.6
22,2,0,0.0,0.0,0.2,0,0.0
21,6,1,11.67,74.4,0.5,0,332.6
14,0,0,0.0,0.0,0.3,0,0.0
10,4,1,13.44,60.5,0.65,0,255.3
13,0,1,12.09,12.0,0.3,0,368.7
13,4,0,0.0,0.0,0.3,1,0.0
7,4,0,0.0,0.0,0.2,0,0.0
23,0,1,9.3,29.6,0.2,0,778.8
4,1,0,0.0,0.0,0.05,0,0.0
3,0,0,0.0,0.0,0.05,0,0.0
16,1,1,15.99,48.1,0.3,1,202.4
8,1,1,23.56,6.1,0.65,1,374.0
9,2,1,19.36,72.7,0.65,0,405.3
6,3,0,0.0,0.0,0.2,0,0.0
17,5,1,23.31,92.4,0.3,0,286.8
3,1,0,0.0,0.0,0.05,0,0.0
4,3,0,0.0,0.0,0.05,0,0.0
18,3,1,17.67,20.6,0.6,0,175.2
4,4,0,0.0,0.0,0.05,1,0.0
3,3,0,0.0,0.0,0.05,0,0.0
22,6,0,0.0,0.0,0.2,0,0.0
8,3,1,17.96,12.9,0.65,1,190.3
2,0,0,0.0,0.0,0.05,0,0.0
14,2,0,0.0,0.0,0.3,1,0.0
4,6,0,0.0,0.0,0.05,0,0.0
23,4,0,0.0,0.0,0.2,0,0.0
23,1,0,0.0,0.0,0.2,0,0.0
15,1,0,0.0,0.0,0.3,0,0.0
9,2,1,17.89,23.2,0.65,0,186.5
23,6,0,0.0,0.0,0.2,0,0.0
1,1,0,0.0,0.0,0.05,0,0.0
18,2,1,14.79,64.2,0.6,0,323.5
16,2,1,14.28,47.7,0.3,0,740.6
17,2,0,0.0,0.0,0.3,1,0.0
20,2,1,18.84,3.4,0.6,0,100.1
21,2,1,15.73,125.1,0.6,1,633.9
13,3,1,13.23,96.3,0.3,0,776.9
18,0,0,0.0,0.0,0.5,1,0.0
10,0,1,21.16,63.4,0.55,1,236.4
9,1,1,21.48,21.8,0.65,0,204.2
1,4,0,0.0,0.0,0.05,0,0.0
3,6,0,0.0,0.0,0.05,0,0.0
20,0,1,23.74,4.5,0.5,0,315.2
10,0,0,0.0,0.0,0.55,0,0.0
8,2,0,0.0,0.0,0.65,1,0.0
10,2,0,0.0,0.0,0.65,1,0.0
16,5,0,0.0,0.0,0.3,0,0.0
19,5,0,0.0,0.0,0.6,1,0.0
11,5,0,0.0,0.0,0.3,0,0.0
21,6,0,0.0,0.0,0.5,1,0.0
23,6,0,0.0,0.0,0.2,0,0.0
15,6,1,11.51,240.0,0.3,0,386.0
8,6,0,0.0,0.0,0.55,1,0.0
2,0,0,0.0,0.0,0.05,0,0.0
19,1,0,0.0,0.0,0.6,1,0.0
2,2,0,0.0,0.0,0.05,0,0.0
16,4,0,0.0,0.0,0.3,0,0.0
8,5,1,19.32,54.1,0.65,1,688.9
15,0,1,21.17,39.3,0.3,0,113.7
17,5,0,0.0,0.0,0.3,1,0.0
18,5,1,11.1,47.3,0.6,1,363.4
3,5,0,0.0,0.0,0.05,0,0.0
5,4,0,0.0,0.0,0.05,0,0.0
19,0,1,10.25,52.5,0.5,0,357.8
18,3,1,20.99,27.9,0.6,1,164.7
2,5,1,14.76,14.7,0.05,0,443.2
23,6,1,27.74,15.5,0.2,1,74.6
18,0,1,17.68,190.0,0.5,0,161.6
17,6,1,9.59,2.2,0.3,1,333.6
11,5,0,0.0,0.0,0.3,0,0.0
7,1,1,8.04,0.4,0.2,0,1716.7
13,0,0,0.0,0.0,0.3,0,0.0
13,0,0,0.0,0.0,0.3,1,0.0
13,5,0,0.0,0.0,0.3,0,0.0
20,1,1,16.12,99.7,0.6,1,369.8
9,1,1,10.59,44.2,0.65,0,405.1
22,3,1,18.69,18.7,0.2,1,399.3
22,6,1,21.11,43.4,0.2,0,143.5
9,2,1,7.23,20.7,0.65,1,1553.0
16,0,1,23.0,163.4,0.3,0,280.6
12,2,1,18.26,13.5,0.3,1,348.4
21,3,0,0.0,0.0,0.6,1,0.0
12,6,1,13.71,14.9,0.3,0,701.4
20,3,1,22.69,35.4,0.6,0,359.0
21,1,1,19.01,22.0,0.6,1,578.5
21,5,1,15.3,85.1,0.6,0,603.1
16,4,0,0.0,0.0,0.3,1,0.0
6,5,0,0.0,0.0,0.2,0,0.0
15,2,1,20.08,32.3,0.3,0,100.9
2,3,1,23.83,0.0,0.05,0,306.5
20,6,1,14.11,2.8,0.5,0,481.8
22,4,0,0.0,0.0,0.2,0,0.0
8,0,1,15.5,1.7,0.55,0,258.9
7,5,0,0.0,0.0,0.2,0,0.0
21,6,0,0.0,0.0,0.5,1,0.0
4,5,0,0.0,0.0,0.05,0,0.0
15,3,0,0.0,0.0,0.3,0,0.0
15,3,0,0.0,0.0,0.3,0,0.0
6,1,1,19.49,37.2,0.2,0,620.8
3,1,0,0.0,0.0,0.05,0,0.0
15,1,0,0.0,0.0,0.3,0,0.0
18,4,1,11.71,240.0,0.6,1,196.2
7,1,0,0.0,0.0,0.2,0,0.0
8,0,1,9.67,122.9,0.55,0,1083.2
17,1,0,0.0,0.0,0.3,1,0.0
23,5,0,0.0,0.0,0.2,0,0.0
3,0,0,0.0,0.0,0.05,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
4,4,0,0.0,0.0,0.05,0,0.0
17,3,1,20.02,40.7,0.3,0,287.6
18,0,1,17.59,22.3,0.5,1,497.1
22,0,1,19.85,49.0,0.2,0,339.3
18,2,1,10.88,11.8,0.6,0,513.3
5,2,0,0.0,0.0,0.05,0,0.0
3,3,0,0.0,0.0,0.05,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
23,4,1,11.98,10.4,0.2,0,595.5
9,0,1,12.15,27.1,0.55,0,790.1
10,5,0,0.0,0.0,0.65,1,0.0
21,1,0,0.0,0.0,0.6,1,0.0
14,2,0,0.0,0.0,0.3,1,0.0
12,6,0,0.0,0.0,0.3,0,0.0
3,3,0,0.0,0.0,0.05,0,0.0
9,2,0,0.0,0.0,0.65,1,0.0
21,1,0,0.0,0.0,0.6,1,0.0
20,4,1,15.79,11.0,0.6,0,242.4
15,3,0,0.0,0.0,0.3,1,0.0
11,5,0,0.0,0.0,0.3,1,0.0
21,5,0,0.0,0.0,0.6,1,0.0
20,2,1,14.92,21.7,0.6,0,240.6
8,3,0,0.0,0.0,0.65,1,0.0
0,3,0,0.0,0.0,0.05,0,0.0
10,4,0,0.0,0.0,0.65,1,0.0
7,5,0,0.0,0.0,0.2,1,0.0
7,4,0,0.0,0.0,0.2,1,0.0
13,0,0,0.0,0.0,0.3,0,0.0
5,2,0,0.0,0.0,0.05,0,0.0
22,3,1,15.65,31.6,0.2,0,87.7
